client_id,epoch,batch_index,latency_seconds,payload_size_mb,edge_forward,edge_backward,server_forward,server_backward,inter_delay,grad_delay
206a4611,4,16,0.7221,8.5964,0.1512,0.2080,0.1123,0.2005,0.0109,0.0392
531eb58a,4,16,0.7382,8.5968,0.1577,0.2093,0.1107,0.2073,0.0123,0.0410
206a4611,5,17,0.8450,8.5967,0.1554,0.2788,0.1234,0.2277,0.0186,0.0410
531eb58a,5,17,0.9339,8.5967,0.1536,0.2406,0.1478,0.3254,0.0147,0.0518
206a4611,5,18,0.9689,8.5964,0.2087,0.2644,0.1462,0.2728,0.0212,0.0555
531eb58a,5,18,0.9166,8.5963,0.1807,0.2575,0.1523,0.2379,0.0188,0.0695
206a4611,5,19,0.8361,8.5966,0.2017,0.1969,0.1389,0.2504,0.0125,0.0357
531eb58a,5,19,0.7633,8.5971,0.1738,0.1942,0.1221,0.2163,0.0201,0.0367
206a4611,5,20,0.7604,8.5965,0.1485,0.1947,0.1235,0.2366,0.0142,0.0429
531eb58a,5,20,0.8378,8.5969,0.1525,0.2193,0.1306,0.2514,0.0337,0.0504
206a4611,6,21,0.9741,8.5966,0.1522,0.2967,0.1348,0.2533,0.0818,0.0553
531eb58a,6,21,1.0309,8.5966,0.1727,0.2442,0.2370,0.3115,0.0280,0.0375
206a4611,6,22,0.9604,8.5965,0.1901,0.2746,0.1403,0.2467,0.0517,0.0571
531eb58a,6,22,0.9966,8.5965,0.1816,0.2884,0.1863,0.2767,0.0183,0.0454
206a4611,6,23,0.9084,8.5968,0.1792,0.1953,0.1504,0.3035,0.0411,0.0388
531eb58a,6,23,0.7757,8.5964,0.1722,0.1954,0.1241,0.2373,0.0119,0.0347
206a4611,6,24,0.8761,8.5964,0.1498,0.2465,0.1334,0.2575,0.0413,0.0477
531eb58a,6,24,0.9201,8.5964,0.1641,0.2557,0.1514,0.2625,0.0389,0.0474
206a4611,7,25,0.8627,8.5963,0.1727,0.2266,0.1326,0.2732,0.0153,0.0422
531eb58a,7,25,0.9115,8.5971,0.1762,0.2544,0.1341,0.2856,0.0155,0.0458
206a4611,7,26,0.9049,8.5963,0.1801,0.2160,0.1391,0.2702,0.0468,0.0527
531eb58a,7,26,0.9164,8.5964,0.2018,0.2438,0.1437,0.2531,0.0140,0.0600
206a4611,7,27,0.9393,8.5966,0.1648,0.2128,0.1466,0.2832,0.0833,0.0487
531eb58a,7,27,0.8661,8.5969,0.1923,0.2250,0.1374,0.2460,0.0194,0.0461
206a4611,7,28,0.8284,8.5965,0.1665,0.2127,0.1311,0.2445,0.0341,0.0396
531eb58a,7,28,0.7693,8.5963,0.1613,0.2123,0.1204,0.2135,0.0122,0.0496
206a4611,8,29,0.7843,8.5965,0.1487,0.2156,0.1284,0.2368,0.0171,0.0378
531eb58a,8,29,0.8625,8.5966,0.1491,0.2227,0.1413,0.2801,0.0246,0.0446
206a4611,8,30,0.8579,8.5968,0.1578,0.2122,0.1324,0.2578,0.0540,0.0436
531eb58a,8,30,0.8246,8.5966,0.1666,0.2161,0.1273,0.2497,0.0107,0.0541
206a4611,8,31,0.8478,8.5967,0.1618,0.2040,0.1438,0.2726,0.0198,0.0458
531eb58a,8,31,0.8682,8.5968,0.1651,0.2565,0.1287,0.2271,0.0315,0.0592
206a4611,8,32,0.9690,8.5964,0.1628,0.2800,0.1520,0.3130,0.0151,0.0461
531eb58a,8,32,0.9344,8.5965,0.1943,0.2418,0.1391,0.2690,0.0300,0.0601
206a4611,9,33,0.8649,8.5964,0.1941,0.2309,0.1500,0.2379,0.0145,0.0374
531eb58a,9,33,1.0190,8.5964,0.1572,0.3104,0.1375,0.2832,0.0694,0.0613
206a4611,9,34,1.0586,8.5967,0.2172,0.2829,0.1747,0.3027,0.0190,0.0621
531eb58a,9,34,0.9647,8.5965,0.1865,0.2785,0.1566,0.2754,0.0176,0.0502
206a4611,9,35,0.9392,8.5964,0.1953,0.2356,0.1616,0.2713,0.0191,0.0563
531eb58a,9,35,0.8592,8.5968,0.1845,0.2189,0.1269,0.2441,0.0436,0.0413
206a4611,9,36,0.7286,8.5967,0.1505,0.1992,0.1180,0.2093,0.0127,0.0389
531eb58a,9,36,0.7758,8.5964,0.1725,0.2232,0.1185,0.2164,0.0114,0.0337
206a4611,10,37,0.8387,8.5964,0.1472,0.2392,0.1228,0.2481,0.0348,0.0466
531eb58a,10,37,0.8656,8.5967,0.1841,0.2314,0.1375,0.2552,0.0173,0.0401
206a4611,10,38,1.0462,8.5967,0.1744,0.3489,0.1400,0.2877,0.0194,0.0757
531eb58a,10,38,1.0549,8.5964,0.1905,0.2503,0.2381,0.2976,0.0331,0.0454
206a4611,10,39,0.8423,8.5965,0.1960,0.2159,0.1495,0.2266,0.0177,0.0366
531eb58a,10,39,0.7664,8.5968,0.1613,0.2075,0.1248,0.2285,0.0115,0.0328
206a4611,10,40,0.7658,8.5963,0.1514,0.2047,0.1184,0.2345,0.0156,0.0413
531eb58a,10,40,0.8391,8.5963,0.1622,0.2362,0.1334,0.2435,0.0179,0.0459
206a4611,11,41,0.9566,8.5964,0.1525,0.2432,0.1373,0.3165,0.0563,0.0507
531eb58a,11,41,1.0474,8.5965,0.2006,0.2659,0.1528,0.3127,0.0429,0.0726
206a4611,11,42,0.9546,8.5966,0.1856,0.2489,0.1643,0.2508,0.0610,0.0439
531eb58a,11,42,0.9080,8.5966,0.1811,0.2368,0.1456,0.2932,0.0129,0.0384
206a4611,11,43,0.8626,8.5964,0.1989,0.2220,0.1362,0.2268,0.0399,0.0387
531eb58a,11,43,0.7379,8.5970,0.1628,0.1944,0.1213,0.2111,0.0108,0.0375
206a4611,11,44,0.8026,8.5968,0.1639,0.2396,0.1197,0.2261,0.0123,0.0411
531eb58a,11,44,0.9788,8.5965,0.1460,0.3388,0.1316,0.2771,0.0264,0.0589
206a4611,12,45,1.0564,8.5964,0.1921,0.3099,0.1924,0.2953,0.0198,0.0468
531eb58a,12,45,1.0387,8.5969,0.1750,0.2746,0.2075,0.2864,0.0276,0.0677
206a4611,12,46,1.0316,8.5974,0.1914,0.2764,0.1602,0.3093,0.0472,0.0471
531eb58a,12,46,0.9424,8.5965,0.1694,0.2300,0.1658,0.3160,0.0216,0.0396
206a4611,12,47,0.9572,8.5965,0.1936,0.2756,0.1433,0.2781,0.0156,0.0510
531eb58a,12,47,0.9815,8.5963,0.1757,0.2664,0.1620,0.3013,0.0352,0.0410
206a4611,12,48,0.9488,8.5964,0.1976,0.2695,0.1597,0.2556,0.0140,0.0524
531eb58a,12,48,0.9258,8.5963,0.1760,0.2337,0.1652,0.2800,0.0231,0.0478
206a4611,13,49,0.8646,8.5971,0.1917,0.2394,0.1385,0.2325,0.0190,0.0436
531eb58a,13,49,0.8872,8.5965,0.1575,0.2454,0.1236,0.2774,0.0221,0.0612
206a4611,13,50,1.0093,8.5969,0.1804,0.3055,0.1342,0.2869,0.0144,0.0879
531eb58a,13,50,0.9758,8.5974,0.1885,0.2544,0.1657,0.2924,0.0301,0.0447
206a4611,13,51,0.7898,8.5968,0.1543,0.2104,0.1301,0.2465,0.0130,0.0356
531eb58a,13,51,0.7651,8.5965,0.1725,0.2163,0.1214,0.2081,0.0120,0.0347
206a4611,13,52,0.8410,8.5971,0.1536,0.2695,0.1255,0.2373,0.0157,0.0395
531eb58a,13,52,0.9057,8.5974,0.1678,0.2580,0.1554,0.2713,0.0159,0.0373
206a4611,14,53,0.9112,8.5964,0.1623,0.2541,0.1523,0.2699,0.0171,0.0556
531eb58a,14,53,0.9111,8.5964,0.1999,0.2432,0.1514,0.2496,0.0151,0.0520
206a4611,14,54,0.9627,8.5967,0.1827,0.3235,0.1358,0.2461,0.0161,0.0585
531eb58a,14,54,0.8900,8.5967,0.1803,0.2358,0.1294,0.2698,0.0166,0.0580
206a4611,14,55,0.8874,8.5963,0.2465,0.2077,0.1580,0.2174,0.0166,0.0412
531eb58a,14,55,0.8674,8.5968,0.1680,0.1994,0.1301,0.2266,0.1036,0.0396
206a4611,14,56,0.7636,8.5963,0.1453,0.2090,0.1251,0.2312,0.0159,0.0371
531eb58a,14,56,0.7972,8.5965,0.1475,0.2207,0.1320,0.2273,0.0268,0.0430
206a4611,15,57,0.8013,8.5965,0.1508,0.2342,0.1181,0.2248,0.0267,0.0467
531eb58a,15,57,0.7881,8.5963,0.1565,0.2230,0.1257,0.2310,0.0114,0.0405
206a4611,15,58,0.9223,8.5963,0.1777,0.2544,0.1528,0.2654,0.0178,0.0542
531eb58a,15,58,0.8750,8.5964,0.1624,0.2153,0.1277,0.2407,0.0848,0.0442
206a4611,15,59,0.7808,8.5968,0.1738,0.2047,0.1265,0.2178,0.0144,0.0437
531eb58a,15,59,0.7850,8.5967,0.1526,0.2090,0.1178,0.2175,0.0550,0.0332
206a4611,15,60,0.7625,8.5965,0.1522,0.2165,0.1181,0.2247,0.0113,0.0396
531eb58a,15,60,0.8047,8.5968,0.1611,0.2436,0.1166,0.2180,0.0115,0.0539
206a4611,16,61,0.9028,8.5965,0.1889,0.2441,0.1493,0.2658,0.0129,0.0419
531eb58a,16,61,1.1243,8.5967,0.1732,0.3334,0.1493,0.3192,0.0640,0.0852
206a4611,16,62,1.1910,8.5967,0.2134,0.3178,0.1780,0.3712,0.0345,0.0760
531eb58a,16,62,1.2247,8.5964,0.2304,0.3048,0.2056,0.3784,0.0354,0.0700
206a4611,16,63,1.0984,8.5966,0.2105,0.2599,0.1742,0.3047,0.0959,0.0533
531eb58a,16,63,0.9790,8.5965,0.1926,0.2646,0.1564,0.2853,0.0233,0.0569
206a4611,16,64,0.9991,8.5967,0.1896,0.2828,0.1488,0.2751,0.0494,0.0533
531eb58a,16,64,1.0110,8.5964,0.1876,0.3067,0.1549,0.2798,0.0277,0.0544
206a4611,17,65,1.1063,8.5965,0.2029,0.2910,0.1680,0.3241,0.0528,0.0675
531eb58a,17,65,1.0371,8.5968,0.2073,0.2848,0.1642,0.2992,0.0222,0.0594
206a4611,17,66,1.1030,8.5963,0.2164,0.2748,0.1926,0.3388,0.0168,0.0636
531eb58a,17,66,1.2467,8.5966,0.2257,0.3337,0.1844,0.3523,0.0955,0.0551
206a4611,17,67,1.0228,8.5966,0.2098,0.2580,0.1588,0.2906,0.0529,0.0527
531eb58a,17,67,0.9374,8.5963,0.2051,0.2475,0.1470,0.2659,0.0188,0.0531
206a4611,17,68,0.9070,8.5965,0.1915,0.2219,0.1397,0.2388,0.0748,0.0402
531eb58a,17,68,0.7598,8.5964,0.1634,0.2139,0.1190,0.2138,0.0112,0.0387
206a4611,18,69,0.7989,8.5964,0.1594,0.2548,0.1187,0.2136,0.0150,0.0374
531eb58a,18,69,0.8278,8.5963,0.1518,0.2461,0.1400,0.2300,0.0178,0.0420
206a4611,18,70,0.8858,8.5971,0.1701,0.2395,0.1484,0.2555,0.0197,0.0527
531eb58a,18,70,0.8502,8.5964,0.1627,0.2004,0.1392,0.2586,0.0528,0.0365
206a4611,18,71,0.7632,8.5967,0.1676,0.1944,0.1278,0.2254,0.0125,0.0356
531eb58a,18,71,0.7576,8.5967,0.1521,0.1979,0.1240,0.2196,0.0295,0.0345
206a4611,18,72,0.7615,8.5964,0.1462,0.1999,0.1308,0.2320,0.0148,0.0380
531eb58a,18,72,0.8018,8.5965,0.1436,0.2182,0.1258,0.2321,0.0407,0.0413
206a4611,19,73,0.8150,8.5964,0.1605,0.2430,0.1189,0.2288,0.0141,0.0497
531eb58a,19,73,0.8731,8.5964,0.1490,0.2374,0.1433,0.2799,0.0149,0.0485
206a4611,19,74,0.8966,8.5969,0.1664,0.2484,0.1364,0.2712,0.0198,0.0544
531eb58a,19,74,0.9084,8.5970,0.1796,0.2296,0.1503,0.2926,0.0135,0.0429
206a4611,19,75,0.8396,8.5967,0.1633,0.1963,0.1396,0.2601,0.0472,0.0331
531eb58a,19,75,0.7655,8.5963,0.1642,0.1866,0.1288,0.2308,0.0139,0.0413
206a4611,19,76,0.8123,8.5966,0.1423,0.2023,0.1308,0.2424,0.0533,0.0412
531eb58a,19,76,0.8332,8.5967,0.1404,0.2359,0.1193,0.2305,0.0614,0.0457
206a4611,20,77,0.8782,8.5963,0.1593,0.2700,0.1378,0.2261,0.0182,0.0669
531eb58a,20,77,0.9407,8.5964,0.1635,0.2499,0.1534,0.2923,0.0190,0.0625
206a4611,20,78,0.9583,8.5967,0.1959,0.2857,0.1389,0.2647,0.0198,0.0533
531eb58a,20,78,0.9223,8.5964,0.1820,0.2504,0.1513,0.2886,0.0137,0.0361
206a4611,20,79,0.8659,8.5965,0.1789,0.2082,0.1577,0.2634,0.0221,0.0356
531eb58a,20,79,0.8065,8.5963,0.1761,0.2178,0.1195,0.2252,0.0337,0.0342
206a4611,20,80,0.7775,8.5963,0.1634,0.2034,0.1195,0.2330,0.0158,0.0425
531eb58a,20,80,0.7679,8.5964,0.1570,0.1836,0.1350,0.2308,0.0296,0.0318
206a4611,1,1,0.7467,8.5963,0.1541,0.2059,0.1261,0.2098,0.0167,0.0341
531eb58a,1,1,1.1771,8.5964,0.1643,0.2217,0.1463,0.2434,0.3622,0.0393
206a4611,1,2,0.8240,8.5965,0.1584,0.2447,0.1257,0.2239,0.0296,0.0418
531eb58a,1,2,0.7920,8.5965,0.1661,0.2085,0.1294,0.2265,0.0160,0.0454
206a4611,1,3,0.8522,8.5966,0.1696,0.2466,0.1288,0.2395,0.0144,0.0533
531eb58a,1,3,0.7966,8.5963,0.1609,0.2036,0.1519,0.2145,0.0226,0.0432
206a4611,1,4,0.8163,8.5963,0.1670,0.2460,0.1372,0.2177,0.0152,0.0332
531eb58a,1,4,0.8530,8.5966,0.1480,0.2342,0.1237,0.2524,0.0581,0.0367
206a4611,2,5,0.8938,8.5963,0.1844,0.2480,0.1382,0.2553,0.0178,0.0500
531eb58a,2,5,1.0005,8.5967,0.1817,0.2694,0.1397,0.2929,0.0516,0.0651
206a4611,2,6,0.8560,8.5966,0.1596,0.2442,0.1259,0.2503,0.0229,0.0532
531eb58a,2,6,0.8385,8.5964,0.1903,0.2116,0.1375,0.2451,0.0144,0.0395
206a4611,2,7,0.8257,8.5963,0.1816,0.1989,0.1140,0.2252,0.0681,0.0379
531eb58a,2,7,0.7430,8.5966,0.1512,0.2066,0.1227,0.2133,0.0128,0.0364
206a4611,2,8,0.7212,8.5965,0.1419,0.1861,0.1153,0.2190,0.0227,0.0361
531eb58a,2,8,0.7866,8.5965,0.1563,0.2193,0.1298,0.2312,0.0156,0.0344
206a4611,3,9,0.8790,8.5965,0.1432,0.2569,0.1182,0.2198,0.0998,0.0411
531eb58a,3,9,0.8326,8.5965,0.1610,0.2283,0.1267,0.2484,0.0159,0.0524
206a4611,3,10,0.8762,8.5967,0.1769,0.2273,0.1439,0.2614,0.0140,0.0527
531eb58a,3,10,0.8239,8.5963,0.1566,0.2077,0.1445,0.2402,0.0339,0.0410
206a4611,3,11,0.7510,8.5964,0.1503,0.1989,0.1313,0.2216,0.0122,0.0367
531eb58a,3,11,0.7932,8.5965,0.1439,0.2190,0.1279,0.2518,0.0112,0.0394
206a4611,3,12,0.8790,8.5964,0.1586,0.2604,0.1406,0.2470,0.0227,0.0497
531eb58a,3,12,0.8497,8.5965,0.1578,0.2176,0.1843,0.2231,0.0297,0.0372
206a4611,4,13,0.7628,8.5963,0.1494,0.2282,0.1198,0.2104,0.0127,0.0423
531eb58a,4,13,0.8467,8.5967,0.1669,0.2482,0.1249,0.2436,0.0113,0.0519
206a4611,4,14,0.8583,8.5965,0.1581,0.2334,0.1345,0.2391,0.0496,0.0435
531eb58a,4,14,0.8023,8.5963,0.1744,0.2106,0.1331,0.2324,0.0125,0.0393
206a4611,4,15,0.7711,8.5965,0.1635,0.2150,0.1191,0.2043,0.0323,0.0370
531eb58a,4,15,0.7473,8.5965,0.1518,0.2266,0.1160,0.2053,0.0109,0.0368
206a4611,4,16,0.7705,8.5966,0.1528,0.2410,0.1162,0.2082,0.0121,0.0402
531eb58a,4,16,0.7811,8.5964,0.1568,0.2111,0.1431,0.2144,0.0179,0.0378
206a4611,5,17,0.8539,8.5967,0.1568,0.2290,0.1393,0.2371,0.0476,0.0442
531eb58a,5,17,0.7952,8.5963,0.1595,0.2150,0.1194,0.2358,0.0218,0.0437
206a4611,5,18,0.8711,8.5964,0.1658,0.2368,0.1426,0.2633,0.0133,0.0493
531eb58a,5,18,0.9593,8.5968,0.1897,0.2484,0.1393,0.2797,0.0602,0.0420
206a4611,5,19,0.8533,8.5966,0.1812,0.2528,0.1275,0.2389,0.0132,0.0397
531eb58a,5,19,0.8142,8.5964,0.1838,0.1960,0.1663,0.2131,0.0162,0.0388
206a4611,5,20,0.7752,8.5964,0.1470,0.2030,0.1216,0.2210,0.0424,0.0403
531eb58a,5,20,0.7549,8.5971,0.1528,0.2180,0.1175,0.2227,0.0119,0.0320
206a4611,6,21,0.7718,8.5966,0.1553,0.2375,0.1183,0.2112,0.0139,0.0356
531eb58a,6,21,0.7995,8.5967,0.1632,0.2257,0.1175,0.2377,0.0134,0.0420
206a4611,6,22,0.8120,8.5964,0.1651,0.2319,0.1270,0.2353,0.0142,0.0385
531eb58a,6,22,0.8179,8.5964,0.1717,0.2203,0.1264,0.2396,0.0151,0.0448
206a4611,6,23,0.7675,8.5965,0.1665,0.2015,0.1303,0.2199,0.0154,0.0339
531eb58a,6,23,0.7556,8.5965,0.1509,0.1958,0.1273,0.2267,0.0167,0.0383
206a4611,6,24,0.7956,8.5966,0.1481,0.1936,0.1276,0.2419,0.0450,0.0394
531eb58a,6,24,0.7903,8.5965,0.1419,0.2012,0.1274,0.2376,0.0451,0.0371
206a4611,7,25,0.8230,8.5966,0.1485,0.2264,0.1236,0.2236,0.0603,0.0407
531eb58a,7,25,0.8961,8.5963,0.1628,0.2607,0.1375,0.2624,0.0210,0.0517
206a4611,7,26,0.9428,8.5963,0.1742,0.2538,0.1471,0.2945,0.0187,0.0544
531eb58a,7,26,0.8933,8.5966,0.1649,0.2151,0.1523,0.2794,0.0298,0.0519
206a4611,7,27,0.7930,8.5964,0.1666,0.1966,0.1444,0.2249,0.0171,0.0433
531eb58a,7,27,0.7406,8.5963,0.1489,0.1987,0.1263,0.2208,0.0147,0.0311
206a4611,7,28,0.7591,8.5963,0.1592,0.2065,0.1238,0.2227,0.0111,0.0358
531eb58a,7,28,0.7385,8.5966,0.1417,0.1977,0.1208,0.2208,0.0220,0.0356
206a4611,8,29,0.8467,8.5969,0.1605,0.2665,0.1281,0.2325,0.0112,0.0479
531eb58a,8,29,0.9165,8.5967,0.1549,0.2378,0.1698,0.2556,0.0549,0.0436
206a4611,8,30,0.8180,8.5965,0.1631,0.2301,0.1267,0.2355,0.0173,0.0453
531eb58a,8,30,0.8075,8.5963,0.1610,0.2212,0.1248,0.2318,0.0132,0.0554
206a4611,8,31,0.7455,8.5965,0.1655,0.2008,0.1239,0.2064,0.0179,0.0310
531eb58a,8,31,0.7461,8.5964,0.1657,0.1940,0.1192,0.2049,0.0116,0.0507
206a4611,8,32,0.8275,8.5968,0.1413,0.2152,0.1356,0.2375,0.0524,0.0453
531eb58a,8,32,0.7782,8.5965,0.1403,0.2206,0.1166,0.2188,0.0433,0.0385
206a4611,9,33,0.8339,8.5964,0.1504,0.2559,0.1234,0.2456,0.0114,0.0471
531eb58a,9,33,1.0148,8.5963,0.1723,0.2834,0.1369,0.3264,0.0383,0.0575
206a4611,9,34,0.8718,8.5965,0.1821,0.2393,0.1393,0.2471,0.0203,0.0437
531eb58a,9,34,0.8303,8.5966,0.1786,0.1936,0.1448,0.2550,0.0156,0.0427
206a4611,9,35,0.8642,8.5970,0.1648,0.1991,0.1249,0.2382,0.1011,0.0360
531eb58a,9,35,0.7663,8.5963,0.1450,0.2185,0.1251,0.2211,0.0205,0.0361
206a4611,9,36,0.6974,8.5963,0.1416,0.1876,0.1167,0.1999,0.0130,0.0386
531eb58a,9,36,0.7953,8.5967,0.1758,0.2024,0.1303,0.2342,0.0138,0.0388
206a4611,10,37,0.9228,8.5965,0.1436,0.2301,0.1287,0.2510,0.1286,0.0408
531eb58a,10,37,0.8370,8.5965,0.1514,0.2522,0.1294,0.2419,0.0216,0.0405
206a4611,10,38,0.8306,8.5967,0.1683,0.2294,0.1243,0.2428,0.0132,0.0526
531eb58a,10,38,0.8213,8.5967,0.1860,0.2101,0.1269,0.2389,0.0126,0.0469
206a4611,10,39,0.7234,8.5963,0.1616,0.1943,0.1153,0.2060,0.0132,0.0329
531eb58a,10,39,0.7334,8.5965,0.1466,0.2013,0.1225,0.2182,0.0110,0.0338
206a4611,10,40,0.8306,8.5964,0.1513,0.2235,0.1280,0.2355,0.0541,0.0382
531eb58a,10,40,0.8341,8.5966,0.1556,0.2303,0.1383,0.2529,0.0155,0.0415
206a4611,11,41,0.8638,8.5971,0.1700,0.2525,0.1322,0.2452,0.0201,0.0437
531eb58a,11,41,0.8854,8.5966,0.1657,0.2484,0.1493,0.2579,0.0169,0.0471
206a4611,11,42,0.8552,8.5966,0.1593,0.2421,0.1343,0.2608,0.0160,0.0426
531eb58a,11,42,0.8037,8.5964,0.1775,0.2123,0.1248,0.2308,0.0123,0.0460
206a4611,11,43,0.7654,8.5964,0.1858,0.1943,0.1242,0.2148,0.0133,0.0331
531eb58a,11,43,0.7694,8.5967,0.1647,0.2114,0.1191,0.2164,0.0140,0.0439
206a4611,11,44,0.7017,8.5965,0.1441,0.1994,0.1129,0.2007,0.0123,0.0323
531eb58a,11,44,0.7876,8.5966,0.1648,0.2236,0.1199,0.2187,0.0107,0.0498
206a4611,12,45,0.8260,8.5963,0.1609,0.2222,0.1157,0.2081,0.0804,0.0388
531eb58a,12,45,0.8441,8.5963,0.1646,0.2513,0.1369,0.2294,0.0118,0.0500
206a4611,12,46,0.8674,8.5966,0.1620,0.2361,0.1259,0.2390,0.0697,0.0346
531eb58a,12,46,0.7929,8.5968,0.1862,0.1978,0.1293,0.2283,0.0130,0.0383
206a4611,12,47,0.8004,8.5964,0.1759,0.2121,0.1174,0.2079,0.0464,0.0406
531eb58a,12,47,0.9046,8.5968,0.1530,0.2927,0.1369,0.2559,0.0158,0.0504
206a4611,12,48,0.8978,8.5964,0.1679,0.1889,0.1841,0.2575,0.0590,0.0403
531eb58a,12,48,0.7581,8.5965,0.1594,0.2010,0.1240,0.2245,0.0114,0.0378
206a4611,13,49,0.8206,8.5964,0.1434,0.2412,0.1309,0.2119,0.0509,0.0422
531eb58a,13,49,0.7818,8.5963,0.1497,0.2181,0.1175,0.2346,0.0125,0.0493
206a4611,13,50,0.8823,8.5963,0.1797,0.2615,0.1306,0.2378,0.0132,0.0596
531eb58a,13,50,0.8608,8.5965,0.1683,0.1905,0.1647,0.2362,0.0591,0.0420
206a4611,13,51,0.7711,8.5967,0.1699,0.2040,0.1223,0.2232,0.0109,0.0407
531eb58a,13,51,0.7721,8.5964,0.1520,0.2132,0.1181,0.2104,0.0444,0.0340
206a4611,13,52,0.7270,8.5963,0.1427,0.2016,0.1225,0.2072,0.0134,0.0395
531eb58a,13,52,0.7575,8.5964,0.1630,0.2008,0.1235,0.2219,0.0156,0.0327
206a4611,14,53,0.7806,8.5963,0.1556,0.2231,0.1270,0.2216,0.0180,0.0353
531eb58a,14,53,0.8788,8.5965,0.1597,0.2532,0.1406,0.2700,0.0122,0.0431
206a4611,14,54,0.9165,8.5963,0.1610,0.2585,0.1398,0.2566,0.0386,0.0620
531eb58a,14,54,0.8679,8.5966,0.1806,0.2283,0.1434,0.2459,0.0204,0.0492
206a4611,14,55,0.8001,8.5963,0.1784,0.1904,0.1373,0.2397,0.0153,0.0391
531eb58a,14,55,0.7628,8.5964,0.1650,0.1995,0.1288,0.2256,0.0114,0.0326
206a4611,14,56,0.7555,8.5964,0.1402,0.2007,0.1282,0.2159,0.0294,0.0411
531eb58a,14,56,0.7642,8.5965,0.1565,0.2173,0.1256,0.2166,0.0115,0.0365
206a4611,15,57,0.8183,8.5965,0.1601,0.2397,0.1226,0.2363,0.0151,0.0444
531eb58a,15,57,0.8555,8.5965,0.1642,0.2510,0.1284,0.2453,0.0135,0.0531
206a4611,15,58,0.9744,8.5970,0.1805,0.2781,0.1527,0.2821,0.0202,0.0608
531eb58a,15,58,0.9375,8.5963,0.1786,0.2133,0.1659,0.2699,0.0657,0.0441
206a4611,15,59,0.8281,8.5968,0.1769,0.2136,0.1214,0.2602,0.0122,0.0438
531eb58a,15,59,0.8075,8.5965,0.1707,0.2165,0.1289,0.2066,0.0459,0.0389
206a4611,15,60,0.7961,8.5964,0.1651,0.2045,0.1392,0.2348,0.0141,0.0383
531eb58a,15,60,0.8577,8.5967,0.1643,0.2141,0.1261,0.2617,0.0496,0.0419
206a4611,16,61,0.8980,8.5964,0.1747,0.2713,0.1289,0.2414,0.0225,0.0592
531eb58a,16,61,1.0173,8.5965,0.1887,0.2665,0.1856,0.2847,0.0379,0.0539
206a4611,16,62,0.9338,8.5966,0.1899,0.2384,0.1497,0.2708,0.0424,0.0427
531eb58a,16,62,0.8227,8.5968,0.1692,0.2087,0.1332,0.2523,0.0175,0.0417
206a4611,16,63,0.8054,8.5965,0.1593,0.2194,0.1430,0.2242,0.0204,0.0389
531eb58a,16,63,0.7611,8.5971,0.1482,0.2057,0.1204,0.2323,0.0140,0.0405
206a4611,16,64,0.7877,8.5964,0.1611,0.2173,0.1316,0.2226,0.0142,0.0409
531eb58a,16,64,0.7557,8.5963,0.1523,0.2045,0.1237,0.2172,0.0229,0.0351
206a4611,17,65,0.8128,8.5963,0.1670,0.2412,0.1209,0.2296,0.0117,0.0424
531eb58a,17,65,0.8746,8.5964,0.1601,0.2492,0.1269,0.2439,0.0467,0.0478
206a4611,17,66,0.8750,8.5964,0.1694,0.2397,0.1580,0.2420,0.0188,0.0471
531eb58a,17,66,0.8495,8.5965,0.1821,0.2046,0.1323,0.2531,0.0290,0.0483
206a4611,17,67,0.7806,8.5965,0.1772,0.2088,0.1238,0.2122,0.0115,0.0471
531eb58a,17,67,0.7969,8.5966,0.1502,0.2253,0.1182,0.2279,0.0294,0.0460
206a4611,17,68,0.8634,8.5966,0.1513,0.2542,0.1223,0.2543,0.0135,0.0677
531eb58a,17,68,0.9474,8.5965,0.1855,0.2610,0.1635,0.2627,0.0190,0.0555
206a4611,18,69,0.9228,8.5964,0.1739,0.2455,0.1550,0.2599,0.0501,0.0383
531eb58a,18,69,0.8392,8.5967,0.1846,0.2300,0.1169,0.2498,0.0118,0.0460
206a4611,18,70,0.8733,8.5967,0.1781,0.2362,0.1461,0.2579,0.0145,0.0403
531eb58a,18,70,0.8631,8.5963,0.1699,0.1975,0.1415,0.2470,0.0640,0.0431
206a4611,18,71,0.7842,8.5965,0.1564,0.2449,0.1196,0.2134,0.0116,0.0383
531eb58a,18,71,0.8067,8.5965,0.1533,0.2340,0.1343,0.2247,0.0178,0.0426
206a4611,18,72,0.7779,8.5966,0.1722,0.2185,0.1253,0.2107,0.0117,0.0397
531eb58a,18,72,0.8192,8.5966,0.1591,0.2132,0.1403,0.2395,0.0149,0.0522
206a4611,19,73,0.8340,8.5964,0.1499,0.2367,0.1233,0.2219,0.0664,0.0359
531eb58a,19,73,0.8930,8.5964,0.1691,0.2515,0.1433,0.2697,0.0210,0.0384
206a4611,19,74,0.8888,8.5963,0.1631,0.2442,0.1377,0.2479,0.0524,0.0435
531eb58a,19,74,0.8118,8.5964,0.1878,0.2034,0.1360,0.2345,0.0141,0.0360
206a4611,19,75,0.9408,8.5964,0.1632,0.3012,0.1257,0.2677,0.0259,0.0572
531eb58a,19,75,1.0586,8.5963,0.2026,0.3021,0.1644,0.3002,0.0200,0.0694
206a4611,19,76,0.9234,8.5963,0.1938,0.2392,0.1508,0.2676,0.0210,0.0510
